"id","geom","name","population","region"
746,"0101000020E61000001361C3D32B650A4001DE02098A474840","Provins","12000","Île-de-France"
747,"0101000020E6100000F163CC5D4BC80140F54A5986388E4840","L’Isle-Adam","11986","Île-de-France"
748,"0101000020E6100000AE47E17A14AEFD3FDFE00B93A97A4840","Aubergenville","11974","Île-de-France"
749,"0101000020E6100000764F1E166A4DFABF8FC2F5285C174840","Betton","11968","Bretagne"
750,"0101000020E61000006C787AA52C43FF3FC66D3480B7A84540","Castelnaudary","11951","Occitanie"
751,"0101000020E6100000C3F5285C8F821740F8C264AA60CC4640","La Motte-Servolex","11932","Auvergne-Rhône-Alpes"
752,"0101000020E610000005C58F31772D1040ABCFD556EC274840","La Chapelle-Saint-Luc","11913","Grand Est"
753,"0101000020E61000005BD3BCE3149D044030BB270F0B654840","La Queue-en-Brie","11909","Île-de-France"
754,"0101000020E61000009A779CA2237918409A779CA223A94840","Florange","11864","Grand Est"
755,"0101000020E61000008BFD65F7E461FCBFA52C431CEB124840","Pacé","11825","Bretagne"
756,"0101000020E6100000A835CD3B4E51054013F241CF663D4940","Noeux-les-Mines","11813","Hauts-de-France"
757,"0101000020E6100000211FF46C567DE6BF99BB96900FEA4740","Château-Gontier","11805","Pays de la Loire"
758,"0101000020E61000003FC6DCB584FC0940CA32C4B12EE64640","Pont-du-Château","11802","Auvergne-Rhône-Alpes"
759,"0101000020E61000008E75711B0DE005C0E4141DC9E5D74740","Saint-Avé","11787","Bretagne"
760,"0101000020E6100000832F4CA60A46004085EB51B81E2D4640","Villefranche-de-Rouergue","11781","Occitanie"
761,"0101000020E6100000E17A14AE47610C40AF25E4839EED4640","Thiers","11778","Auvergne-Rhône-Alpes"
762,"0101000020E6100000FE43FAEDEBC0094074B515FBCBCE4840","Chauny","11773","Hauts-de-France"
763,"0101000020E610000090A0F831E62E13405D6DC5FEB2FB4540","Villeneuve-lès-Avignon","11769","Occitanie"
764,"0101000020E6100000E561A1D6348F2240083D9B559FCB4440","Porto-Vecchio","11748","Corsica"
765,"0101000020E61000002D211FF46C561240A2B437F8C25C4840","Vitry-le-François","11743","Grand Est"
766,"0101000020E61000002AA913D044D8E63F3333333333AB4740","Chambray-lès-Tours","11738","Centre-Val de Loire"
767,"0101000020E6100000D881734694361040E0BE0E9C33024940","Fourmies","11714","Hauts-de-France"
768,"0101000020E6100000A3923A014D0413402063EE5A42D64640","Brignais","11697","Auvergne-Rhône-Alpes"
769,"0101000020E6100000EA04341136BC06404F1E166A4D5B4540","Saint-Estève","11697","Occitanie"
770,"0101000020E61000006ADE718A8EE4FF3F36AB3E575B794740","Issoudun","11690","Centre-Val de Loire"
771,"0101000020E610000095D40968226CFC3FF9A067B3EAA34840","Gisors","11674","Normandie"
772,"0101000020E6100000D49AE61DA7E80BC0DA1B7C6132E54740","Guidel","11659","Bretagne"
773,"0101000020E6100000AB3E575BB1BF044074B515FBCB2E4640","Onet Village","11659","Occitanie"
774,"0101000020E6100000D0B359F5B91A11408D28ED0DBED84540","Vauvert","11633","Occitanie"
775,"0101000020E61000002F6EA301BC051440EC2FBB270FAB4740","Talant","11630","Bourgogne-Franche-Comté"
776,"0101000020E610000061C3D32B6519E83F82734694F6CE4840","Yvetot","11627","Normandie"
777,"0101000020E61000002D211FF46C9611C0A3923A014D344840","Le Relecq-Kerhuon","11625","Bretagne"
778,"0101000020E61000003D0AD7A3703DDE3FB7627FD93DC94840","Bolbec","11605","Normandie"
779,"0101000020E6100000304CA60A4625E73F4B598638D68D4540","Saint-Gaudens","11604","Occitanie"
780,"0101000020E61000004BC8073D9BD51640D6C56D3480974540","Saint-Cyr-sur-Mer","11580","Provence-Alpes-Côte d’Azur"
781,"0101000020E610000029ED0DBE3099D6BFB6847CD0B3914840","Ifs","11567","Normandie"
782,"0101000020E6100000DDB5847CD0B3F2BFA3923A014D544640","Arcachon","11567","Nouvelle-Aquitaine"
783,"0101000020E61000002A3A92CB7F48184066666666669E4540","Cuers","11560","Provence-Alpes-Côte d’Azur"
784,"0101000020E61000001F85EB51B81E1A40B81E85EB51A04540","Cogolin","11556","Provence-Alpes-Côte d’Azur"
785,"0101000020E610000060764F1E162A1840B81E85EB51984540","Solliès-Pont","11496","Provence-Alpes-Côte d’Azur"
786,"0101000020E6100000DB8AFD65F7A41840091B9E5E299B4840","Maizières-lès-Metz","11490","Grand Est"
787,"0101000020E61000002041F163CC5D06C0CA54C1A8A43E4840","Ploufragan","11489","Bretagne"
788,"0101000020E6100000431CEBE236DA1540BF7D1D3867AC4540","Plan-de-Cuques","11481","Provence-Alpes-Côte d’Azur"
789,"0101000020E61000001CEBE2361AC0F73F158C4AEA04D44540","L’Union","11458","Occitanie"
790,"0101000020E6100000AF25E4839E4D1740F6285C8FC20D4740","Bellegarde-sur-Valserine","11450","Auvergne-Rhône-Alpes"
791,"0101000020E6100000D6C56D3480B71B409A99999999994840","Stiring-Wendel","11385","Grand Est"
792,"0101000020E6100000D1915CFE437A0E40BC96900F7ACE4540","Juvignac","11363","Occitanie"
793,"0101000020E6100000C7BAB88D06700C4065AA6054522F4940","Saint-Saulve","11353","Hauts-de-France"
794,"0101000020E610000005C58F3177ED1D40091B9E5E293B4840","Obernai","11350","Grand Est"
795,"0101000020E6100000B003E78C28ED0640C139234A7B334940","Méricourt","11346","Hauts-de-France"
796,"0101000020E6100000613255302AA9E5BF2BF697DD936F4640","Le Haillan","11342","Nouvelle-Aquitaine"
797,"0101000020E6100000158C4AEA04B41C4073D712F241E74740","Cernay","11326","Grand Est"
798,"0101000020E6100000FFB27BF2B0500C4097FF907EFB324940","Bruay-sur-l’Escaut","11311","Hauts-de-France"
799,"0101000020E61000008AB0E1E995721D4090A0F831E65E4840","Saverne","11289","Grand Est"
800,"0101000020E6100000492EFF21FD76024032772D211F7C4840","Enghien-les-Bains","11285","Île-de-France"
801,"0101000020E6100000295C8FC2F5A816400AD7A3703D9A4640","Sassenage","11277","Auvergne-Rhône-Alpes"
802,"0101000020E6100000849ECDAACFD5EC3F6F8104C58FF14640","Saint-Junien","11257","Nouvelle-Aquitaine"
803,"0101000020E610000039454772F90F0640EFC9C342AD994540","Lézignan-Corbières","11248","Occitanie"
804,"0101000020E6100000CC7F48BF7D1DFA3FE9B7AF03E75C4940","Saint-Martin-Boulogne","11226","Hauts-de-France"
805,"0101000020E6100000C9E53FA4DFBE1A40F54A598638F64640","Passy","11203","Auvergne-Rhône-Alpes"
806,"0101000020E6100000C58F31772D21FFBFA3923A014D5C4740","Saint-Hilaire-de-Riez","11179","Pays de la Loire"
807,"0101000020E6100000567DAEB6623F19401B0DE02D90084740","La Roche-sur-Foron","11175","Auvergne-Rhône-Alpes"
808,"0101000020E6100000B459F5B9DA8A1440029A081B9EA64740","Chevigny-Saint-Sauveur","11160","Bourgogne-Franche-Comté"
809,"0101000020E610000075029A081B9E02402063EE5A42564840","Épinay-sur-Orge","11160","Île-de-France"
810,"0101000020E6100000302AA913D0041F40E4141DC9E54F4840","Hœnheim","11145","Grand Est"
811,"0101000020E610000085EB51B81E0501402063EE5A427E4940","Gravelines","11132","Hauts-de-France"
812,"0101000020E61000000612143FC69C134085EB51B81EFD4540","Vedène","11131","Provence-Alpes-Côte d’Azur"
813,"0101000020E610000086C954C1A8E41240BADA8AFD65DF4640","Craponne","11125","Auvergne-Rhône-Alpes"
814,"0101000020E6100000832F4CA60A460440CEAACFD5565C4840","Villecresnes","11119","Île-de-France"
815,"0101000020E6100000B30C71AC8B9B1340933A014D84D54640","Corbas","11108","Auvergne-Rhône-Alpes"
816,"0101000020E6100000C05B2041F163F73FA7E8482EFF394840","Mainvilliers","11087","Centre-Val de Loire"
817,"0101000020E61000000AD7A3703D8A1A40DFE00B93A9724640","Briançon","11084","Provence-Alpes-Côte d’Azur"
818,"0101000020E6100000AD69DE718A8EC43FEB73B515FBFB4740","Allonnes","11075","Pays de la Loire"
819,"0101000020E6100000D88173469476154097FF907EFBB24540","Septèmes-les-Vallons","11058","Provence-Alpes-Côte d’Azur"
820,"0101000020E6100000CE88D2DEE08B0140E09C11A5BD694840","Ville-d’Avray","11050","Île-de-France"
821,"0101000020E61000002C6519E258D71C405C8FC2F528F44740","Guebwiller","11022","Grand Est"
822,"0101000020E6100000A089B0E1E99515404703780B24F04540","Apt","11011","Provence-Alpes-Côte d’Azur"
823,"0101000020E610000055C1A8A44E40194098DD938785B24540","Le Luc","11008","Provence-Alpes-Côte d’Azur"
824,"0101000020E610000072F90FE9B7AF0340ABCFD556EC974840","Chantilly","11001","Hauts-de-France"
825,"0101000020E61000004CA60A4625750540A54E401361434840","Vaux-le-Pénil","10985","Île-de-France"
826,"0101000020E6100000DC68006F810400400AD7A3703D6A4840","Villepreux","10975","Île-de-France"
827,"0101000020E6100000F6285C8FC2F5F43FA54E401361EB4640","Panazol","10974","Nouvelle-Aquitaine"
828,"0101000020E6100000B81E85EB51B802C06EA301BC05A24740","Pornichet","10952","Pays de la Loire"
829,"0101000020E61000009FABADD85FF60340BC96900F7A4E4840","Saint-Pierre-du-Perray","10930","Île-de-France"
830,"0101000020E610000014AE47E17A14F83FB003E78C28D54540","Saint-Jean","10929","Occitanie"
831,"0101000020E6100000E4141DC9E53FFA3F35EF384547424940","Étaples","10926","Hauts-de-France"
832,"0101000020E61000002B1895D409680040454772F90F614840","Voisins-le-Bretonneux","10921","Île-de-France"
833,"0101000020E610000058A835CD3B4EEFBFA60A462575524640","Biganos","10921","Nouvelle-Aquitaine"
834,"0101000020E61000002497FF907EFB0140166A4DF38E4B4840","Arpajon","10920","Île-de-France"
835,"0101000020E6100000C0EC9E3C2C541B403333333333BB4740","Valentigney","10912","Bourgogne-Franche-Comté"
836,"0101000020E61000005DDC4603780B024087A757CA324C4840","Saint-Germain-lès-Arpajon","10877","Île-de-France"
837,"0101000020E61000004FAF94658863084072F90FE9B7574940","Wambrechies","10857","Hauts-de-France"
838,"0101000020E6100000228E75711B0D08402CD49AE61D4F4540","Saint-Cyprien","10844","Occitanie"
839,"0101000020E6100000D50968226C78EA3FB6847CD0B3B14740","Montlouis-sur-Loire","10825","Centre-Val de Loire"
840,"0101000020E61000007C61325530AA08409C33A2B437E04640","Beaumont","10793","Auvergne-Rhône-Alpes"
841,"0101000020E6100000DDB5847CD0B300C0ABCFD556ECB74740","Pontchâteau","10771","Pays de la Loire"
842,"0101000020E61000006A4DF38E5374ECBF7A36AB3E576B4840","Vire","10762","Normandie"
843,"0101000020E6100000AB3E575BB17F1340F2B0506B9A774640","Guilherand","10760","Auvergne-Rhône-Alpes"
844,"0101000020E6100000D3DEE00B9329104068226C787A054740","Riorges","10757","Auvergne-Rhône-Alpes"
845,"0101000020E6100000696FF085C954034099BB96900F7A4840","Dugny","10757","Île-de-France"
846,"0101000020E6100000A52C431CEBE208401CEBE2361AE04640","Aubière","10745","Auvergne-Rhône-Alpes"
847,"0101000020E6100000BDE3141DC9E5014003780B24285E4940","Longuenesse","10736","Hauts-de-France"
848,"0101000020E61000003F575BB1BFECF63FB84082E2C7D84540","Castelginest","10734","Occitanie"
849,"0101000020E6100000083D9B559FABF03FA1F831E6AEBD4840","Maromme","10730","Normandie"
850,"0101000020E610000062A1D634EFB808400E4FAF9465A04840","Villers-Cotterêts","10676","Hauts-de-France"
851,"0101000020E6100000431CEBE2361AFD3F5396218E75D94540","Lavaur","10671","Occitanie"
852,"0101000020E61000008CDB68006F81134064CC5D4BC86F4640","Portes-lès-Valence","10666","Auvergne-Rhône-Alpes"
853,"0101000020E6100000EB73B515FB0B1B4052B81E85EBC94740","Héricourt","10654","Bourgogne-Franche-Comté"
854,"0101000020E61000008638D6C56D34FF3F36AB3E575B794940","Marck","10649","Hauts-de-France"
855,"0101000020E610000060764F1E166AE3BF0D71AC8BDB984540","Oloron-Sainte-Marie","10629","Nouvelle-Aquitaine"
856,"0101000020E61000003B014D840DCF0440D50968226C484840","Cesson","10625","Île-de-France"
857,"0101000020E6100000DB8AFD65F7A41E405917B7D100364840","Erstein","10621","Grand Est"
858,"0101000020E6100000B459F5B9DACA16409D11A5BDC18F4640","Le Pont-de-Claix","10605","Auvergne-Rhône-Alpes"
859,"0101000020E6100000696FF085C9541340462575029A884640","Tournon-sur-Rhône","10598","Auvergne-Rhône-Alpes"
860,"0101000020E61000002497FF907EBB114009F9A067B3F24640","Tarare","10587","Auvergne-Rhône-Alpes"
861,"0101000020E6100000D95F764F1E1600405D6DC5FEB2434840","Dourdan","10559","Île-de-France"
862,"0101000020E6100000FB3A70CE88D201409A99999999594840","Villebon-sur-Yvette","10546","Île-de-France"
863,"0101000020E61000006B2BF697DD93074018265305A33A4940","Courrières","10544","Hauts-de-France"
864,"0101000020E6100000B537F8C264AAE8BFBC96900F7ABE4540","Orthez","10515","Nouvelle-Aquitaine"
865,"0101000020E6100000A835CD3B4E911840FE65F7E461A14840","Amnéville","10505","Grand Est"
866,"0101000020E61000002063EE5A42BE16408C4AEA0434B94540","Trets","10500","Provence-Alpes-Côte d’Azur"
867,"0101000020E6100000E86A2BF697DD13403A92CB7F48DF4640","Chassieu","10498","Auvergne-Rhône-Alpes"
868,"0101000020E61000009FABADD85F7607404F401361C3434940","Annoeullin","10486","Hauts-de-France"
869,"0101000020E6100000B459F5B9DA0A0440AF25E4839E854840","Louvres","10478","Île-de-France"
870,"0101000020E610000044FAEDEBC039E3BFCCEEC9C3425D4640","Léognan","10471","Nouvelle-Aquitaine"
871,"0101000020E6100000EB73B515FB4B134099BB96900FDA4640","Pierre-Bénite","10461","Auvergne-Rhône-Alpes"
872,"0101000020E61000007AC7293A92CBF03F32772D211FBC4840","Déville-lès-Rouen","10461","Normandie"
873,"0101000020E61000000612143FC6DCF9BF7A36AB3E570B4840","Chantepie","10458","Bretagne"
874,"0101000020E61000002C6519E258970E400BB5A679C7C94540","Saint-Jean-de-Védas","10452","Occitanie"
875,"0101000020E6100000333333333333FBBF3C4ED1915CAE4540","Urrugne","10432","Nouvelle-Aquitaine"
876,"0101000020E610000014AE47E17AD4184048E17A14AE174740","Gaillard","10419","Auvergne-Rhône-Alpes"
877,"0101000020E6100000FC1873D712321040CB10C7BAB8254840","Sainte-Savine","10409","Grand Est"
878,"0101000020E6100000431CEBE2369A1440E25817B7D1D04540","Pélissanne","10404","Provence-Alpes-Côte d’Azur"
879,"0101000020E6100000917EFB3A704E044031992A1895644840","Ormesson-sur-Marne","10403","Île-de-France"
880,"0101000020E6100000B515FBCBEEC90340454772F90F414940","Auchel","10399","Hauts-de-France"
881,"0101000020E6100000B3EA73B515FBEDBF3D0AD7A3704D4640","Mios","10398","Nouvelle-Aquitaine"
882,"0101000020E6100000B9FC87F4DB971240E25817B7D1204640","Pont-Saint-Esprit","10397","Occitanie"
883,"0101000020E6100000C7BAB88D06F01840EFC9C342AD914540","La Londe-les-Maures","10389","Provence-Alpes-Côte d’Azur"
884,"0101000020E6100000CE88D2DEE08B0C4026E4839ECD3A4940","Vieux-Condé","10374","Hauts-de-France"
885,"0101000020E6100000C5FEB27BF23008403D2CD49AE6454540","Argelès-sur-Mer","10366","Occitanie"
886,"0101000020E61000007C613255302AE33F88855AD3BCB34740","Fondettes","10357","Centre-Val de Loire"
887,"0101000020E6100000F31FD26F5F8708408351499D80564940","Marquette-lès-Lille","10354","Hauts-de-France"
888,"0101000020E61000003333333333F31C4002BC051214E74740","Wittelsheim","10341","Grand Est"
889,"0101000020E610000002BC0512143F0040A1D634EF387D4840","Chanteloup-les-Vignes","10341","Île-de-France"
890,"0101000020E61000006B9A779CA223E53F36CD3B4ED1B14740","La Riche","10331","Centre-Val de Loire"
891,"0101000020E61000007FD93D7958280940B6847CD0B3E94640","Gerzat","10315","Auvergne-Rhône-Alpes"
892,"0101000020E6100000C7BAB88D06700740499D8026C2364940","Montigny-en-Gohelle","10315","Hauts-de-France"
893,"0101000020E610000068226C787A250B40D881734694264940","Douchy-les-Mines","10311","Hauts-de-France"
894,"0101000020E6100000B9FC87F4DB171840933A014D848D4540","Le Pradet","10265","Provence-Alpes-Côte d’Azur"
895,"0101000020E6100000295C8FC2F5A80540C6DCB5847C704840","Thorigny-sur-Marne","10263","Île-de-France"
896,"0101000020E610000088635DDC4603F7BF7CF2B0506BA24740","Thouaré-sur-Loire","10261","Pays de la Loire"
897,"0101000020E610000012143FC6DCB5F5BFF2B0506B9A574840","Avranches","10246","Normandie"
898,"0101000020E61000007CF2B0506B9ACFBFC217265305534740","Parthenay","10235","Nouvelle-Aquitaine"
899,"0101000020E6100000B459F5B9DA8A07402CD49AE61D574540","Cabestany","10235","Occitanie"
900,"0101000020E610000016FBCBEEC94309402BF697DD935F4940","Neuville-en-Ferrain","10231","Hauts-de-France"
901,"0101000020E6100000F241CF66D5671040A1F831E6AE254940","Jeumont","10229","Hauts-de-France"
902,"0101000020E61000001D386744696FFD3F27A089B0E1F14740","La Chapelle-Saint-Mesmin","10205","Centre-Val de Loire"
903,"0101000020E610000088F4DBD781730540BBB88D06F0864840","Dammartin-en-Goële","10196","Île-de-France"
904,"0101000020E6100000CDCCCCCCCC4C03402A3A92CB7FB04840","Clermont","10183","Hauts-de-France"
905,"0101000020E6100000A52C431CEBE20E4032772D211FC44540","Villeneuve-lès-Maguelone","10178","Occitanie"
906,"0101000020E6100000CE1951DA1BFC0140211FF46C56954840","Chambly","10174","Hauts-de-France"
907,"0101000020E610000045D8F0F44A9918408FE4F21FD2874840","Marly","10160","Grand Est"
908,"0101000020E6100000B003E78C28ED0740C217265305634540","Saint-Laurent-de-la-Salanque","10158","Occitanie"
909,"0101000020E61000001EA7E8482E3F164027A089B0E1B94540","Fuveau","10157","Provence-Alpes-Côte d’Azur"
910,"0101000020E61000002D211FF46C56F03FC05B2041F1A34840","Caudebec-lès-Elbeuf","10156","Normandie"
911,"0101000020E6100000B003E78C28ED0F400000000000A04840","Tinqueux","10154","Grand Est"
912,"0101000020E61000003C4ED1915C7E00C0295C8FC2F5504840","Dinard","10148","Bretagne"
913,"0101000020E61000006E3480B740020A400AD7A3703D2A4940","Aniche","10146","Hauts-de-France"
914,"0101000020E6100000CA32C4B12E6EE5BF4F401361C3734640","Le Taillan-Médoc","10118","Nouvelle-Aquitaine"
915,"0101000020E6100000AB3E575BB1BF01403A92CB7F48874540","Limoux","10112","Occitanie"
916,"0101000020E61000004182E2C798BBFF3FEA95B20C717C4840","Vernouillet","10077","Île-de-France"
917,"0101000020E610000039454772F9CF134044696FF085E94640","Miribel","10043","Auvergne-Rhône-Alpes"
918,"0101000020E610000045D8F0F44A59D63F14AE47E17A4C4740","Buxerolles","10042","Nouvelle-Aquitaine"
919,"0101000020E61000003FC6DCB584FC0240BBB88D06F0BE4540","Mazamet","10033","Occitanie"
920,"0101000020E61000003333333333331440F7E461A1D6844640","Bourg-de-Péage","10007","Auvergne-Rhône-Alpes"
921,"0101000020E6100000DE718A8EE4720E40462575029AD84540","Saint-Gély-du-Fesc","9996","Occitanie"
922,"0101000020E6100000F2B0506B9A77F53FC217265305C34540","Villeneuve-Tolosane","9987","Occitanie"
923,"0101000020E6100000E09C11A5BD411D403B70CE88D2DE4540","La Trinité","9985","Provence-Alpes-Côte d’Azur"
924,"0101000020E61000003255302AA9D31840E09C11A5BD594840","Saint-Max","9984","Grand Est"
925,"0101000020E61000005BB1BFEC9E3C144072F90FE9B7FF4540","Pernes-les-Fontaines","9975","Provence-Alpes-Côte d’Azur"
926,"0101000020E6100000F7065F984CD51E40A1F831E6AE5D4840","Brumath","9970","Grand Est"
927,"0101000020E610000002BC051214BF084036CD3B4ED1594940","Bondues","9961","Hauts-de-France"
928,"0101000020E6100000304CA60A4625E33F7A36AB3E578B4840","Bernay","9951","Normandie"
929,"0101000020E610000055C1A8A44E001740C217265305934640","Eybens","9947","Auvergne-Rhône-Alpes"
930,"0101000020E6100000FAEDEBC039E31B408FC2F5285CCF4540","Mouans-Sartoux","9911","Provence-Alpes-Côte d’Azur"
931,"0101000020E6100000098A1F63EEDA03404703780B24484940","Lillers","9910","Hauts-de-France"
932,"0101000020E610000092CB7F48BF7D01404703780B24884840","Méry-sur-Oise","9900","Île-de-France"
933,"0101000020E610000058CA32C4B16E18408D28ED0DBE204740","Ferney-Voltaire","9895","Auvergne-Rhône-Alpes"
934,"0101000020E6100000E9B7AF03E78CD4BF2063EE5A42964840","Mondeville","9893","Normandie"
935,"0101000020E61000003A234A7B836F1340D95F764F1ED64640","Feyzin","9879","Auvergne-Rhône-Alpes"
936,"0101000020E61000000F9C33A2B437FCBF14D044D8F0BC4740","Blain","9873","Pays de la Loire"
937,"0101000020E61000004694F6065F98F73FF7E461A1D6AC4540","Auterive","9869","Occitanie"
938,"0101000020E6100000DE718A8EE4F2074040A4DFBE0E3C4940","Oignies","9841","Hauts-de-France"
939,"0101000020E6100000302AA913D0841540FF21FDF675B84540","Cabriès","9834","Provence-Alpes-Côte d’Azur"
940,"0101000020E61000008CB96B09F9601840ABCFD556EC9F4840","Rombas","9833","Grand Est"
941,"0101000020E61000003255302AA953134030BB270F0BE54540","Saint-Rémy-de-Provence","9829","Provence-Alpes-Côte d’Azur"
942,"0101000020E61000002D431CEBE2B6174032772D211FBC4840","Villerupt","9827","Grand Est"
943,"0101000020E610000041F163CC5D4B114001DE02098AB74640","Roche-la-Molière","9825","Auvergne-Rhône-Alpes"
944,"0101000020E61000000F9C33A2B437054063EE5A423E004940","Albert","9810","Hauts-de-France"
945,"0101000020E6100000234A7B832F0C15405D6DC5FEB2D34540","Lambesc","9799","Provence-Alpes-Côte d’Azur"
